1511628504.8141828, -0.002715192036703229, 0.92722487449646, 0.3645704984664917, 34.151004791259766, 34.04133987426758, 33.95833206176758, 1018.97900390625, -16.301868438720703, -2.7211289405822754, -2.846395492553711
1511628504.8478646, -0.024189893156290054, 0.9250397086143494, 0.3645704984664917, 34.151004791259766, 34.04133987426758, 33.95833206176758, 1018.978271484375, -26.728580474853516, -4.6425323486328125, -4.844077110290527
1511628504.8813396, -0.016044316813349724, 0.8704113960266113, 0.3850409984588623, 35.24789810180664, 34.06003952026367, 33.954166412353516, 1018.98046875, -33.70062255859375, -6.0117387771606445, -6.256689548492432
1511628504.9087927, -0.007158233784139156, 0.9306239485740662, 0.3821166455745697, 35.24789810180664, 34.06003952026367, 33.960418701171875, 1018.97802734375, -38.04252624511719, -6.675130844116211, -7.320168495178223
1511628504.9386594, -0.016784824430942535, 0.926982045173645, 0.36676374077796936, 35.24789810180664, 34.06003952026367, 33.960418701171875, 1018.97802734375, -40.72791290283203, -6.929731845855713, -8.003393173217773
1511628504.9638424, -0.008392412215471268, 0.9352369904518127, 0.35945284366607666, 34.61023712158203, 34.13484191894531, 33.96666717529297, 1018.981201171875, -42.64384460449219, -7.576501369476318, -8.510124206542969
1511628504.9913156, -0.004443041514605284, 0.9427635669708252, 0.3297218382358551, 34.61023712158203, 34.13484191894531, 33.960418701171875, 1018.981689453125, -43.87004089355469, -7.990433692932129, -8.834432601928711
1511628505.0176377, -0.0543038435280323, 0.9342657923698425, 0.33069664239883423, 34.61023712158203, 34.13484191894531, 33.960418701171875, 1018.981689453125, -44.47731018066406, -7.782827377319336, -8.509186744689941
1511628505.0428333, -0.04368991032242775, 0.92722487449646, 0.35116714239120483, 35.557952880859375, 34.22834777832031, 33.95000076293945, 1018.984619140625, -44.86595916748047, -7.649959564208984, -8.301030158996582
1511628505.0769277, -0.02443673089146614, 0.9226117730140686, 0.34629324078559875, 35.557952880859375, 34.22834777832031, 33.954166412353516, 1018.983642578125, -45.07105255126953, -7.99045991897583, -8.53341007232666
1511628505.1241245, 0.06473305821418762, 0.9383932948112488, 0.39771324396133423, 34.706764221191406, 34.11614227294922, 33.95624923706055, 1018.980224609375, -45.48055648803711, -8.042222023010254, -8.622701644897461
1511628505.1518161, 0.02472948282957077, 0.9131428599357605, 0.4384106397628784, 34.706764221191406, 34.11614227294922, 33.95624923706055, 1018.980224609375, -45.744789123535156, -8.143393516540527, -8.53606128692627
1511628505.1851702, -0.032335471361875534, 0.9177559614181519, 0.3226546049118042, 34.706764221191406, 34.11614227294922, 33.954166412353516, 1018.9775390625, -45.65073013305664, -8.266406059265137, -8.37141227722168
1511628505.2158377, -0.08663931488990784, 0.9036739468574524, 0.36554527282714844, 34.35283279418945, 34.097442626953125, 33.96458435058594, 1018.979248046875, -45.66721725463867, -8.366668701171875, -8.23198413848877
1511628505.2432806, -0.0681266337633133, 0.9240685105323792, 0.40624263882637024, 34.35283279418945, 34.097442626953125, 33.96458435058594, 1018.979248046875, -45.73855209350586, -8.447991371154785, -8.141355514526367
1511628505.2754664, -0.021227866411209106, 0.9437347054481506, 0.34507474303245544, 34.35283279418945, 34.097442626953125, 33.962501525878906, 1018.979736328125, -45.828399658203125, -8.112436294555664, -8.562616348266602
1511628505.301812, 0.061581265181303024, 0.9420351982116699, 0.29536059498786926, 35.321022033691406, 34.11614227294922, 33.96458435058594, 1018.97900390625, -45.88727951049805, -7.89785623550415, -8.769400596618652
1511628505.3291674, -0.07207600772380829, 0.9600018262863159, 0.31290674209594727, 35.321022033691406, 34.11614227294922, 33.96458435058594, 1018.97900390625, -45.900230407714844, -8.187085151672363, -8.850704193115234
1511628505.3634107, -0.029373442754149437, 0.9082870483398438, 0.44377195835113525, 34.80329132080078, 34.22834777832031, 33.96458435058594, 1018.977294921875, -45.996925354003906, -8.179855346679688, -8.724983215332031
